Customer_ID,Age,Gender,State,Education_Level,Annual_Income,Credit_Limit,Avg_Monthly_Spend,Num_Late_Payments,Credit_Utilization_Rate,Employment_Type,Credit_Score
USCUST104059,63,Male,California,Bachelor’s Degree,86483,10029,2494,0,2.5,Full-Time,300
USCUST104060,47,Female,Texas,Associate Degree,60972,19962,1355,2,0.81,Full-Time,486
USCUST104061,62,Female,Texas,Associate Degree,68669,16933,1252,2,0.89,Full-Time,472
USCUST104062,71,Male,North Carolina,Bachelor’s Degree,80455,21480,1675,2,0.94,Retired,469
USCUST104063,70,Male,Pennsylvania,Bachelor’s Degree,80326,15812,1550,2,1.18,Retired,397
USCUST104064,26,Female,Michigan,Associate Degree,26432,7304,720,2,1.18,Part-Time,341
USCUST104065,35,Female,New York,Associate Degree,42911,9925,1060,1,1.28,Part-Time,358
USCUST104066,73,Male,Florida,Bachelor’s Degree,81183,15449,1844,1,1.43,Retired,351
USCUST104067,50,Male,Ohio,Doctorate,61482,11658,1720,2,1.77,Full-Time,300
USCUST104068,62,Female,Illinois,High School,66396,12531,1096,1,1.05,Full-Time,451
USCUST104069,57,Male,Illinois,Bachelor’s Degree,73661,19815,1772,0,1.07,Full-Time,481
USCUST104070,57,Male,Illinois,Master’s Degree,72604,15843,1678,1,1.27,Full-Time,391
USCUST104071,62,Female,Illinois,Bachelor’s Degree,70023,11763,1391,1,1.42,Full-Time,344
USCUST104072,57,Male,Georgia,Associate Degree,70450,18913,1401,2,0.89,Full-Time,473
USCUST104073,55,Male,Pennsylvania,Bachelor’s Degree,66456,9394,1640,3,2.09,Full-Time,300
USCUST104074,43,Male,Michigan,High School,57973,18345,1413,4,0.92,Full-Time,390
USCUST104075,26,Male,Michigan,Associate Degree,28515,9960,425,3,0.51,Part-Time,514
USCUST104076,24,Male,Florida,Associate Degree,28434,5242,807,3,1.85,Part-Time,300
USCUST104077,38,Male,California,High School,43165,13062,1104,2,1.01,Part-Time,408
USCUST104078,29,Female,California,High School,34929,9341,686,1,0.88,Part-Time,470
USCUST104079,69,Male,California,Bachelor’s Degree,86479,19457,1516,0,0.93,Retired,535
USCUST104080,49,Male,California,Doctorate,55606,12640,1415,2,1.34,Full-Time,322
USCUST104081,33,Female,New York,Associate Degree,38398,10856,879,1,0.97,Part-Time,446
USCUST104082,67,Female,California,High School,86872,21544,2069,0,1.15,Retired,471
USCUST104083,72,Female,Pennsylvania,Bachelor’s Degree,96172,11568,2232,0,2.32,Retired,300
USCUST104084,37,Male,Texas,Bachelor’s Degree,46226,16347,1196,3,0.88,Full-Time,422
USCUST104085,65,Female,Illinois,Bachelor’s Degree,77103,20945,1881,2,1.08,Full-Time,423
USCUST104086,52,Female,California,Bachelor’s Degree,61187,15137,1138,1,0.9,Full-Time,490
USCUST104087,68,Female,Georgia,Master’s Degree,85327,18266,1567,0,1.03,Retired,506
USCUST104088,42,Male,Georgia,High School,51356,12353,1146,6,1.11,Full-Time,300
USCUST104089,24,Female,Florida,High School,24842,7786,754,2,1.16,Unemployed,346
USCUST104090,25,Male,North Carolina,Associate Degree,31430,8268,635,2,0.92,Part-Time,424
USCUST104091,57,Male,Texas,Bachelor’s Degree,63494,17065,1418,1,1.0,Full-Time,464
USCUST104092,61,Female,Georgia,Master’s Degree,64556,12106,1585,2,1.57,Full-Time,300
USCUST104093,69,Male,Illinois,Master’s Degree,71288,16575,1360,0,0.98,Retired,505
USCUST104094,33,Male,New York,Master’s Degree,38886,9820,939,2,1.15,Part-Time,364
USCUST104095,54,Male,California,High School,59310,16893,1239,1,0.88,Full-Time,495
USCUST104096,65,Male,Texas,Bachelor’s Degree,62878,14412,1637,2,1.36,Full-Time,323
USCUST104097,42,Male,North Carolina,Associate Degree,48894,14491,826,2,0.68,Full-Time,513
USCUST104098,73,Female,Pennsylvania,Master’s Degree,84018,16197,2560,1,1.9,Retired,300
USCUST104099,43,Male,Texas,High School,50955,12915,995,1,0.92,Full-Time,473
USCUST104100,71,Male,Illinois,High School,80734,19789,1857,0,1.13,Retired,472
USCUST104101,23,Male,California,Master’s Degree,31807,5541,663,0,1.44,Part-Time,331
USCUST104102,62,Male,California,Bachelor’s Degree,77607,19216,1268,2,0.79,Full-Time,510
USCUST104103,54,Female,North Carolina,Master’s Degree,62102,13716,1509,1,1.32,Full-Time,366
USCUST104104,52,Female,Florida,High School,62069,19904,1224,1,0.74,Full-Time,540
USCUST104105,65,Male,New York,Master’s Degree,87195,20010,2007,3,1.2,Full-Time,366
USCUST104106,71,Male,Michigan,Bachelor’s Degree,91992,24611,1607,0,0.78,Retired,586
USCUST104107,69,Female,Florida,Bachelor’s Degree,73166,13787,1445,3,1.26,Retired,335
USCUST104108,41,Male,New York,Bachelor’s Degree,45205,11835,886,0,0.9,Full-Time,505
USCUST104109,66,Male,New York,Master’s Degree,74039,16973,1712,5,1.21,Retired,300
USCUST104110,64,Female,Illinois,Associate Degree,73985,15624,1636,4,1.26,Full-Time,307
USCUST104111,41,Female,Illinois,High School,46758,18314,939,0,0.62,Full-Time,592
USCUST104112,64,Male,California,Bachelor’s Degree,77017,17893,1485,1,1.0,Full-Time,478
USCUST104113,31,Female,Pennsylvania,Bachelor’s Degree,39480,9451,874,4,1.11,Part-Time,316
USCUST104114,59,Male,Georgia,High School,76125,22464,1648,1,0.88,Full-Time,512
USCUST104115,24,Male,Pennsylvania,High School,28015,5927,598,7,1.21,Part-Time,300
USCUST104116,71,Male,North Carolina,Bachelor’s Degree,73593,19882,2137,1,1.29,Retired,386
USCUST104117,21,Male,New York,Associate Degree,23015,6341,532,1,1.01,Unemployed,420
USCUST104118,48,Female,Texas,High School,55105,14450,1589,1,1.32,Full-Time,359
USCUST104119,44,Female,Ohio,Master’s Degree,47321,17263,972,3,0.68,Full-Time,484
USCUST104120,55,Female,Texas,High School,72274,15162,1491,2,1.18,Full-Time,388
USCUST104121,33,Male,California,Associate Degree,35707,11671,668,2,0.69,Part-Time,499
USCUST104122,67,Female,California,Associate Degree,84534,23129,1867,0,0.97,Retired,523
USCUST104123,54,Male,Georgia,Bachelor’s Degree,55717,16462,1085,1,0.79,Full-Time,518
USCUST104124,31,Female,California,Associate Degree,39237,10478,740,2,0.85,Part-Time,454
USCUST104125,56,Male,New York,Master’s Degree,66420,22842,857,3,0.45,Full-Time,571
USCUST104126,71,Male,California,Bachelor’s Degree,95938,22449,2584,0,1.38,Retired,411
USCUST104127,37,Female,Ohio,Associate Degree,40213,11052,773,2,0.84,Part-Time,458
USCUST104128,55,Male,Illinois,Associate Degree,62897,19829,1696,1,1.03,Full-Time,454
USCUST104129,38,Male,Texas,Bachelor’s Degree,44192,9813,902,4,1.1,Part-Time,323
USCUST104130,60,Female,Ohio,High School,71084,21326,1671,0,0.94,Full-Time,519
USCUST104131,42,Female,Ohio,Master’s Degree,48946,12190,1034,2,1.02,Full-Time,413
USCUST104132,44,Male,Illinois,High School,51362,9669,1158,0,1.44,Full-Time,350
USCUST104133,39,Male,New York,Bachelor’s Degree,45462,8065,755,1,1.12,Full-Time,408
USCUST104134,57,Male,Illinois,Master’s Degree,56594,13891,1457,2,1.26,Full-Time,348
USCUST104135,59,Male,Michigan,Master’s Degree,76660,22963,1479,0,0.77,Full-Time,574
USCUST104136,41,Female,California,High School,60930,8898,1504,0,2.03,Full-Time,300
USCUST104137,28,Female,New York,Bachelor’s Degree,34435,8953,507,3,0.68,Part-Time,470
USCUST104138,48,Male,New York,High School,52148,15363,922,2,0.72,Full-Time,506
USCUST104139,25,Male,Pennsylvania,Master’s Degree,27413,5101,613,2,1.44,Part-Time,300
USCUST104140,37,Male,Pennsylvania,Bachelor’s Degree,46668,10187,940,2,1.11,Full-Time,384
USCUST104141,57,Male,Texas,High School,70597,19669,1605,5,0.98,Full-Time,356
USCUST104142,56,Female,Texas,Bachelor’s Degree,65607,19185,1423,3,0.89,Full-Time,438
USCUST104143,74,Female,North Carolina,Associate Degree,94375,31163,2684,2,1.03,Retired,454
USCUST104144,39,Female,Ohio,High School,38750,8551,894,4,1.25,Part-Time,300
USCUST104145,47,Female,Michigan,Bachelor’s Degree,59944,12541,1140,0,1.09,Full-Time,462
USCUST104146,73,Male,Georgia,High School,89335,29715,1714,2,0.69,Retired,551
USCUST104147,54,Male,Florida,Doctorate,59421,12612,1536,7,1.46,Full-Time,300
USCUST104148,31,Male,California,Associate Degree,32756,9019,473,1,0.63,Part-Time,543
USCUST104149,74,Female,Pennsylvania,Bachelor’s Degree,89697,32215,2077,1,0.77,Retired,557
USCUST104150,65,Female,New York,Master’s Degree,87147,25066,1410,0,0.68,Full-Time,614
USCUST104151,67,Female,Florida,Associate Degree,78871,22806,2007,3,1.06,Retired,402
USCUST104152,32,Female,Florida,Associate Degree,35671,11197,678,2,0.73,Part-Time,487
USCUST104153,74,Male,Michigan,High School,90215,24921,2077,0,1.0,Retired,520
USCUST104154,41,Male,California,Master’s Degree,56665,16399,1189,1,0.87,Full-Time,495
USCUST104155,74,Female,Texas,Master’s Degree,91991,21421,1384,1,0.78,Retired,559
USCUST104156,31,Female,Pennsylvania,High School,38872,11972,913,0,0.92,Part-Time,494
USCUST104157,59,Male,North Carolina,Associate Degree,78014,21116,1390,3,0.79,Full-Time,481
USCUST104158,48,Male,North Carolina,Master’s Degree,59868,10542,1447,4,1.65,Full-Time,300
USCUST104159,25,Male,Illinois,Bachelor’s Degree,28047,7352,467,7,0.76,Part-Time,319
USCUST104160,37,Male,California,Bachelor’s Degree,37945,5369,828,2,1.85,Part-Time,300
USCUST104161,40,Male,New York,Bachelor’s Degree,44313,12660,930,2,0.88,Part-Time,449
USCUST104162,61,Female,North Carolina,Master’s Degree,66461,15839,1217,0,0.92,Full-Time,519
USCUST104163,66,Male,Illinois,Master’s Degree,83551,28848,2220,2,0.92,Retired,476
USCUST104164,32,Male,Ohio,Master’s Degree,40954,11241,858,1,0.92,Part-Time,466
USCUST104165,26,Female,New York,Master’s Degree,31656,9376,603,4,0.77,Part-Time,410
USCUST104166,37,Male,California,Master’s Degree,39705,7843,876,2,1.34,Part-Time,307
USCUST104167,71,Male,Illinois,High School,97884,27821,1445,0,0.62,Retired,640
USCUST104168,39,Female,Georgia,High School,45176,9846,1402,3,1.71,Full-Time,300
USCUST104169,46,Female,Michigan,Master’s Degree,57976,17655,945,3,0.64,Full-Time,505
USCUST104170,68,Female,Georgia,High School,81935,15902,1895,1,1.43,Retired,352
USCUST104171,64,Female,Illinois,Master’s Degree,78135,19962,1647,0,0.99,Full-Time,511
USCUST104172,64,Female,Pennsylvania,Master’s Degree,80436,15452,2071,1,1.61,Full-Time,300
USCUST104173,72,Female,Georgia,Associate Degree,81388,20858,1755,2,1.01,Retired,448
USCUST104174,52,Male,California,Associate Degree,69188,24293,1257,1,0.62,Full-Time,582
USCUST104175,26,Male,Michigan,High School,27093,7750,354,5,0.55,Part-Time,442
USCUST104176,56,Male,Illinois,High School,61384,15245,823,2,0.65,Full-Time,537
USCUST104177,58,Male,Michigan,Bachelor’s Degree,77096,9782,1529,3,1.88,Full-Time,300
USCUST104178,31,Female,Ohio,High School,39029,8711,1035,4,1.43,Part-Time,300
USCUST104179,53,Female,Texas,Master’s Degree,77064,21094,1068,3,0.61,Full-Time,534
USCUST104180,44,Female,Texas,Associate Degree,53100,11918,1515,2,1.53,Full-Time,300
USCUST104181,43,Male,New York,Master’s Degree,58911,18931,1494,2,0.95,Full-Time,444
USCUST104182,35,Female,New York,High School,35498,9001,540,3,0.72,Part-Time,459
USCUST104183,47,Male,Florida,Bachelor’s Degree,49756,15122,811,2,0.64,Full-Time,526
USCUST104184,31,Female,Pennsylvania,Associate Degree,39976,10403,668,1,0.77,Part-Time,508
USCUST104185,71,Male,Florida,High School,72843,17205,1608,2,1.12,Retired,406
USCUST104186,70,Female,California,Bachelor’s Degree,82618,18707,1701,1,1.09,Retired,455
USCUST104187,37,Female,Michigan,Master’s Degree,48718,9713,995,0,1.23,Full-Time,409
USCUST104188,71,Male,Florida,High School,88758,27056,1662,0,0.74,Retired,597
USCUST104189,73,Female,North Carolina,Associate Degree,87680,20043,1891,0,1.13,Retired,478
USCUST104190,34,Female,California,Bachelor’s Degree,39273,10843,955,1,1.06,Part-Time,422
USCUST104191,47,Male,Georgia,Master’s Degree,57350,12829,1164,2,1.09,Full-Time,400
USCUST104192,38,Male,Texas,High School,47793,9360,863,5,1.11,Full-Time,300
USCUST104193,48,Female,Pennsylvania,High School,54427,15117,1358,1,1.08,Full-Time,431
USCUST104194,71,Female,Pennsylvania,High School,87839,18680,1748,1,1.12,Retired,450
USCUST104195,67,Female,North Carolina,High School,87625,20151,2027,2,1.21,Retired,395
USCUST104196,67,Female,New York,High School,78909,14800,1611,3,1.31,Retired,327
USCUST104197,24,Female,California,Associate Degree,28963,6526,734,1,1.35,Part-Time,324
USCUST104198,27,Female,North Carolina,Associate Degree,33706,8467,875,1,1.24,Part-Time,361
USCUST104199,65,Male,New York,Bachelor’s Degree,81583,19223,2106,2,1.31,Full-Time,357
USCUST104200,55,Female,Texas,High School,70831,20605,1312,0,0.76,Full-Time,571
USCUST104201,68,Male,Florida,Bachelor’s Degree,74702,19219,1381,1,0.86,Retired,516
USCUST104202,29,Male,Texas,High School,33266,13451,814,2,0.73,Part-Time,485
USCUST104203,28,Female,New York,High School,32222,8739,662,2,0.91,Part-Time,429
USCUST104204,72,Male,Florida,Associate Degree,79891,13040,1653,1,1.52,Retired,323
USCUST104205,65,Female,New York,High School,66310,15871,1189,2,0.9,Full-Time,466
USCUST104206,37,Male,Florida,Master’s Degree,32358,7885,864,4,1.31,Part-Time,300
USCUST104207,37,Female,Florida,High School,48823,10707,1228,3,1.38,Full-Time,300
USCUST104208,69,Male,Georgia,Master’s Degree,72078,18281,1465,1,0.96,Retired,483
USCUST104209,53,Female,North Carolina,Bachelor’s Degree,71902,15662,1304,3,1.0,Full-Time,412
USCUST104210,52,Male,California,Bachelor’s Degree,66244,17663,1189,0,0.81,Full-Time,553
USCUST104211,28,Male,Georgia,Bachelor’s Degree,32464,5017,694,3,1.66,Part-Time,300
USCUST104212,39,Male,Michigan,High School,49204,15115,1104,3,0.88,Full-Time,426
USCUST104213,58,Male,Ohio,High School,72065,12329,1242,1,1.21,Full-Time,409
USCUST104214,23,Male,Michigan,Associate Degree,25065,5935,392,1,0.79,Part-Time,487
USCUST104215,25,Male,New York,Associate Degree,29962,6392,634,5,1.19,Part-Time,300
USCUST104216,33,Female,Georgia,Associate Degree,36366,9647,888,4,1.1,Part-Time,314
USCUST104217,67,Female,Pennsylvania,Bachelor’s Degree,84782,20418,1792,0,1.05,Retired,498
USCUST104218,66,Male,New York,High School,74479,19556,1474,3,0.9,Retired,443
USCUST104219,51,Male,Ohio,Doctorate,60707,18549,978,1,0.63,Full-Time,570
USCUST104220,36,Male,Illinois,High School,42696,12314,776,3,0.76,Part-Time,455
USCUST104221,70,Female,Texas,High School,84851,21366,2078,1,1.17,Retired,434
USCUST104222,52,Male,Texas,Master’s Degree,71045,19393,1109,1,0.69,Full-Time,565
USCUST104223,42,Male,Ohio,High School,49387,17186,1393,2,0.97,Full-Time,427
USCUST104224,49,Male,Ohio,Doctorate,64767,18796,1372,1,0.88,Full-Time,501
USCUST104225,42,Female,Illinois,High School,52415,12334,745,2,0.72,Full-Time,504
USCUST104226,63,Male,Illinois,High School,84535,26534,1938,1,0.88,Full-Time,521
USCUST104227,23,Female,Texas,High School,26821,7230,609,4,1.01,Part-Time,333
USCUST104228,74,Male,Florida,Associate Degree,93951,18965,1786,0,1.13,Retired,484
USCUST104229,30,Male,North Carolina,Bachelor’s Degree,35822,8631,886,2,1.23,Part-Time,336
USCUST104230,62,Female,North Carolina,High School,55865,9853,1019,2,1.24,Full-Time,353
USCUST104231,41,Male,Pennsylvania,High School,44731,6072,1049,1,2.07,Part-Time,300
USCUST104232,36,Male,Michigan,High School,45296,9174,937,2,1.23,Full-Time,347
USCUST104233,32,Male,North Carolina,Associate Degree,40052,10258,787,1,0.92,Part-Time,463
USCUST104234,22,Female,Texas,Master’s Degree,23551,6035,622,2,1.24,Unemployed,322
USCUST104235,61,Female,Florida,Associate Degree,74544,13374,1858,0,1.67,Full-Time,304
USCUST104236,44,Male,California,Master’s Degree,55014,7210,892,3,1.48,Full-Time,300
USCUST104237,55,Male,Florida,High School,65809,21291,1475,0,0.83,Full-Time,546
USCUST104238,50,Female,Georgia,High School,63644,16214,1828,1,1.35,Full-Time,357
USCUST104239,50,Female,Texas,Bachelor’s Degree,62962,20638,1670,2,0.97,Full-Time,441
USCUST104240,67,Male,North Carolina,Master’s Degree,80164,26047,1366,0,0.63,Retired,621
USCUST104241,55,Male,Illinois,Master’s Degree,63190,18118,1736,3,1.15,Full-Time,358
USCUST104242,39,Male,Ohio,Bachelor’s Degree,50865,12866,1256,1,1.17,Full-Time,399
USCUST104243,70,Female,California,Associate Degree,87242,20075,1436,1,0.86,Retired,529
USCUST104244,28,Female,California,High School,29731,8500,645,4,0.91,Part-Time,366
USCUST104245,46,Female,Pennsylvania,Bachelor’s Degree,56216,13604,1283,3,1.13,Full-Time,356
USCUST104246,69,Female,Georgia,Associate Degree,74857,16507,1223,2,0.89,Retired,478
USCUST104247,60,Male,North Carolina,Master’s Degree,66212,9607,1574,0,1.97,Full-Time,300
USCUST104248,27,Female,Ohio,Bachelor’s Degree,30639,7532,948,3,1.51,Part-Time,300
USCUST104249,50,Female,Texas,Master’s Degree,60224,18358,1597,1,1.04,Full-Time,447
USCUST104250,27,Female,Texas,Bachelor’s Degree,33411,10456,718,1,0.82,Part-Time,486
USCUST104251,23,Male,North Carolina,Master’s Degree,26659,6735,524,1,0.93,Part-Time,446
USCUST104252,21,Male,California,Associate Degree,24433,5022,542,3,1.3,Unemployed,300
USCUST104253,56,Male,Ohio,Bachelor’s Degree,64381,19001,1079,0,0.68,Full-Time,589
USCUST104254,45,Male,Illinois,High School,58713,14633,1106,1,0.91,Full-Time,486
USCUST104255,57,Female,Florida,Bachelor’s Degree,52138,12081,660,1,0.66,Full-Time,555
USCUST104256,21,Female,Florida,Bachelor’s Degree,24551,4350,555,3,1.53,Unemployed,300
USCUST104257,35,Male,Michigan,Master’s Degree,47407,16838,920,5,0.66,Full-Time,430
USCUST104258,57,Male,North Carolina,Bachelor’s Degree,71348,20471,1670,1,0.98,Full-Time,477
USCUST104259,33,Male,North Carolina,Bachelor’s Degree,43780,12797,933,2,0.87,Part-Time,451
USCUST104260,60,Female,Florida,High School,59794,12368,993,3,0.96,Full-Time,410
USCUST104261,28,Female,California,Master’s Degree,30121,7650,652,4,1.02,Part-Time,333
USCUST104262,25,Female,Michigan,High School,31285,7693,558,2,0.87,Part-Time,440
USCUST104263,29,Female,Texas,Master’s Degree,39296,11360,1089,2,1.15,Part-Time,364
USCUST104264,21,Male,Illinois,Bachelor’s Degree,22803,7251,394,1,0.65,Unemployed,527
USCUST104265,56,Male,New York,Master’s Degree,65028,11593,1227,4,1.27,Full-Time,300
USCUST104266,55,Female,Illinois,Bachelor’s Degree,68208,13386,1132,1,1.01,Full-Time,463
USCUST104267,22,Female,New York,Bachelor’s Degree,23204,6550,377,1,0.69,Unemployed,515
USCUST104268,60,Male,North Carolina,Associate Degree,75130,16874,1574,3,1.12,Full-Time,379
USCUST104269,43,Male,Michigan,Bachelor’s Degree,40094,11657,627,1,0.65,Part-Time,546
USCUST104270,29,Male,Florida,Associate Degree,36227,8381,726,3,1.04,Part-Time,364
USCUST104271,54,Female,California,Bachelor’s Degree,59426,11146,1344,1,1.45,Full-Time,325
USCUST104272,66,Male,Pennsylvania,High School,76245,12354,1453,1,1.41,Retired,352
USCUST104273,34,Female,Florida,Bachelor’s Degree,43016,11795,501,0,0.51,Part-Time,620
USCUST104274,24,Male,Michigan,Associate Degree,29873,8227,788,1,1.15,Part-Time,385
USCUST104275,50,Female,California,Associate Degree,59960,17898,1315,1,0.88,Full-Time,495
USCUST104276,51,Male,California,Master’s Degree,66142,17619,1454,2,0.99,Full-Time,439
USCUST104277,58,Male,Ohio,Master’s Degree,59738,3711,1186,1,2.5,Full-Time,300
USCUST104278,31,Male,Ohio,Bachelor’s Degree,37833,10410,916,0,1.06,Part-Time,451
USCUST104279,55,Male,Florida,Master’s Degree,61654,10920,1525,3,1.68,Full-Time,300
USCUST104280,28,Male,New York,High School,36170,5664,909,1,1.93,Part-Time,300
USCUST104281,23,Male,New York,Associate Degree,29180,4394,640,4,1.75,Part-Time,300
USCUST104282,34,Female,New York,Associate Degree,43259,6315,653,1,1.24,Part-Time,371
USCUST104283,33,Male,Texas,Associate Degree,45029,11885,1014,0,1.02,Full-Time,467
USCUST104284,65,Female,North Carolina,Associate Degree,85321,18210,1872,0,1.23,Full-Time,445
USCUST104285,52,Male,California,Bachelor’s Degree,61581,10717,1142,1,1.28,Full-Time,377
USCUST104286,54,Male,Florida,Associate Degree,64793,16273,1133,1,0.84,Full-Time,514
USCUST104287,65,Male,Ohio,Associate Degree,81906,15947,1891,1,1.42,Full-Time,355
USCUST104288,39,Male,California,Bachelor’s Degree,47331,14154,971,1,0.82,Full-Time,500
USCUST104289,58,Female,North Carolina,High School,73690,23765,1415,1,0.71,Full-Time,559
